customer_id,recency_days,frequency,monetary,avg_order_value,total_interactions,last_interaction_days,interaction_types_count,engagement_segment,has_purchased,engaged_not_purchased,purchase_frequency_rate,interaction_purchase_ratio,customer_segment,location,acquisition_channel,age,gender
C00256,270,0,0.0,0.0,12,220,3,Medium Engagement,0,1,0,0,low,Ahmedabad,referral,25,male
C00257,1,25,363877.8,14555.112,219,1,4,High Engagement,1,0,0,8,medium,Chennai,organic,28,male
C00258,1,8,203182.98,25397.8725,89,1,4,High Engagement,1,0,0,11,medium,Pune,organic,23,male
C00259,9,14,212482.26,15177.304285714286,168,0,4,High Engagement,1,0,0,12,medium,Ahmedabad,organic,21,female
C00261,406,0,0.0,0.0,9,337,2,Medium Engagement,0,1,0,0,low,Kolkata,organic,38,male
C00262,23,23,331752.32,14424.013913043478,261,2,4,High Engagement,1,0,0,11,medium,Delhi,organic,35,female
C00263,206,1,4520.25,4520.25,12,139,3,Medium Engagement,1,0,0,12,low,Bhubaneswar,ads,40,male
C00264,14,21,292935.67,13949.317619047619,243,0,4,High Engagement,1,0,0,11,medium,Bangalore,ads,34,female
C00265,40,24,525649.44,21902.06,316,1,4,High Engagement,1,0,0,13,medium,Mumbai,organic,21,male
C00266,1,56,974657.17,17404.592321428572,498,1,4,High Engagement,1,0,0,8,high,Kolkata,referral,39,female
C00267,11,6,119007.25,19834.541666666668,85,0,4,High Engagement,1,0,0,14,medium,Bangalore,ads,24,female
C00268,46,7,43345.17,6192.167142857143,119,2,4,High Engagement,1,0,0,17,medium,Chennai,ads,41,female
C00269,399,4,40173.58,10043.395,80,376,4,High Engagement,1,0,0,20,low,Bhubaneswar,organic,23,female
C00270,6,17,344015.53,20236.207647058825,259,0,4,High Engagement,1,0,0,15,medium,Jaipur,referral,28,female
C00271,492,1,2607.75,2607.75,20,459,4,High Engagement,1,0,0,20,low,Bhubaneswar,organic,31,male
C00272,34,4,18387.03,4596.7575,82,3,4,High Engagement,1,0,0,20,medium,Pune,organic,41,female
C00273,30,12,172091.3,14340.941666666668,165,3,4,High Engagement,1,0,0,13,medium,Bhubaneswar,organic,36,male
C00274,40,32,379595.4,11862.35625,347,2,4,High Engagement,1,0,0,10,medium,Chennai,ads,35,male
C00275,2,82,1807275.34,22039.943170731705,653,1,4,High Engagement,1,0,0,7,high,Jaipur,ads,53,male
C00276,35,24,366986.65,15291.110416666666,361,5,4,High Engagement,1,0,0,15,medium,Jaipur,ads,18,female
C00277,0,75,1228378.71,16378.3828,587,0,4,High Engagement,1,0,0,7,high,Hyderabad,organic,24,male
C00278,13,30,462418.97,15413.965666666667,314,11,4,High Engagement,1,0,0,10,medium,Bhubaneswar,ads,24,female
C00279,0,8,198480.7,24810.0875,88,0,4,High Engagement,1,0,0,11,medium,Delhi,ads,18,female
C00280,613,0,0.0,0.0,8,577,2,Medium Engagement,0,1,0,0,low,Hyderabad,organic,27,male
C00281,21,27,347379.19,12865.895925925926,325,1,4,High Engagement,1,0,0,12,medium,Hyderabad,referral,41,male
C00282,1,37,936760.67,25317.855945945947,403,0,4,High Engagement,1,0,0,10,high,Chennai,organic,29,other
C00283,7,19,319516.18,16816.641052631578,327,2,4,High Engagement,1,0,0,17,medium,Kolkata,ads,31,female
C00284,767,0,0.0,0.0,3,730,2,Low Engagement,0,1,0,0,low,Delhi,organic,18,male
C00285,701,0,0.0,0.0,6,673,3,Medium Engagement,0,1,0,0,low,Jaipur,ads,27,male
C00286,71,4,156941.06,39235.265,60,2,4,High Engagement,1,0,0,15,medium,Bhubaneswar,referral,30,male
C00287,31,6,133573.98,22262.33,91,2,4,High Engagement,1,0,0,15,medium,Hyderabad,referral,41,male
C00288,20,21,713074.91,33955.9480952381,254,0,4,High Engagement,1,0,0,12,high,Bangalore,organic,18,male
C00289,196,0,0.0,0.0,15,137,4,High Engagement,0,1,0,0,low,Bangalore,ads,30,female
C00290,45,19,444874.17,23414.43,181,1,4,High Engagement,1,0,0,9,medium,Hyderabad,organic,45,female
C00291,2,19,495235.28,26065.014736842106,190,2,4,High Engagement,1,0,0,10,medium,Pune,referral,30,female
C00292,8,25,558547.03,22341.8812,324,3,4,High Engagement,1,0,0,12,medium,Bhubaneswar,ads,18,male
C00293,5,75,1194005.95,15920.079333333333,595,1,4,High Engagement,1,0,0,7,high,Chennai,organic,47,male
C00294,594,0,0.0,0.0,6,563,3,Medium Engagement,0,1,0,0,low,Jaipur,organic,42,female
C00295,44,75,1287104.4,17161.392,711,0,4,High Engagement,1,0,0,9,high,Hyderabad,referral,43,female
C00296,8,15,429622.3,28641.486666666668,139,0,4,High Engagement,1,0,0,9,medium,Delhi,ads,18,male
C00297,12,13,222664.3,17128.023076923077,164,2,4,High Engagement,1,0,0,12,medium,Hyderabad,organic,50,female
C00298,722,0,0.0,0.0,15,641,4,High Engagement,0,1,0,0,low,Ahmedabad,organic,27,female
C00299,181,4,35038.98,8759.745,125,7,4,High Engagement,1,0,0,31,low,Jaipur,organic,29,female
C00300,56,16,282995.86,17687.24125,216,2,4,High Engagement,1,0,0,13,medium,Kolkata,ads,27,female
C00301,15,2,39829.39,19914.695,57,1,4,High Engagement,1,0,0,28,medium,Jaipur,referral,44,female
C00302,650,1,2630.4,2630.4,17,577,4,High Engagement,1,0,0,17,low,Delhi,referral,33,male
C00303,0,12,307650.16,25637.513333333332,104,0,4,High Engagement,1,0,0,8,high,Ahmedabad,ads,39,female
C00304,36,1,8023.32,8023.32,48,0,4,High Engagement,1,0,0,48,medium,Kolkata,referral,35,male
C00305,12,23,413622.97,17983.607391304347,316,0,4,High Engagement,1,0,0,13,medium,Mumbai,ads,34,male
C00306,241,0,0.0,0.0,35,3,4,High Engagement,0,1,0,0,low,Delhi,organic,25,male
C00307,5,18,442877.59,24604.310555555556,195,0,4,High Engagement,1,0,0,10,medium,Bangalore,referral,53,male
C00308,192,1,4071.54,4071.54,83,4,4,High Engagement,1,0,0,83,low,Pune,organic,20,other
C00309,31,15,283430.31,18895.354,151,1,4,High Engagement,1,0,0,10,medium,Jaipur,organic,39,male
C00310,25,11,93741.24,8521.930909090908,214,0,4,High Engagement,1,0,0,19,medium,Mumbai,referral,38,female
C00311,15,21,334801.56,15942.931428571428,293,1,4,High Engagement,1,0,0,13,medium,Ahmedabad,organic,46,male
C00312,40,16,403712.77,25232.048125,261,0,4,High Engagement,1,0,0,16,medium,Mumbai,ads,48,male
C00313,46,11,125771.39,11433.762727272728,214,3,4,High Engagement,1,0,0,19,medium,Chennai,referral,33,female
C00314,56,4,43264.31,10816.0775,82,4,4,High Engagement,1,0,0,20,medium,Bhubaneswar,ads,40,male
C00315,1,93,1895232.6,20378.845161290323,743,0,4,High Engagement,1,0,0,7,high,Jaipur,organic,52,female
C00316,133,0,0.0,0.0,11,76,3,Medium Engagement,0,1,0,0,low,Bhubaneswar,organic,34,male
C00317,361,0,0.0,0.0,9,324,4,Medium Engagement,0,1,0,0,low,Bangalore,organic,24,female
C00318,9,16,396946.21,24809.138125,141,5,4,High Engagement,1,0,0,8,medium,Mumbai,ads,31,male
C00319,0,14,94215.48,6729.677142857143,173,0,4,High Engagement,1,0,0,12,medium,Ahmedabad,ads,21,female
C00320,8,79,1262643.1,15982.824050632911,804,0,4,High Engagement,1,0,0,10,high,Bangalore,ads,38,male
C00321,58,4,44256.09,11064.0225,67,1,4,High Engagement,1,0,0,16,medium,Bhubaneswar,ads,45,female
C00322,464,4,58773.45,14693.3625,58,426,4,High Engagement,1,0,0,14,low,Mumbai,ads,33,female
C00323,0,58,1294303.63,22315.579827586207,585,0,4,High Engagement,1,0,0,10,high,Bangalore,ads,18,male
C00324,24,36,1230069.18,34168.58833333333,401,1,4,High Engagement,1,0,0,11,high,Delhi,referral,45,male
C00325,258,0,0.0,0.0,9,187,3,Medium Engagement,0,1,0,0,low,Hyderabad,organic,18,female
C00326,34,10,226389.76,22638.976,175,0,4,High Engagement,1,0,0,17,medium,Pune,referral,19,female
C00327,3,62,1085643.79,17510.38370967742,550,1,4,High Engagement,1,0,0,8,high,Kolkata,ads,33,male
C00328,38,28,672114.3,24004.082142857143,342,1,4,High Engagement,1,0,0,12,medium,Delhi,organic,37,female
C00329,12,21,232334.11,11063.529047619048,297,0,4,High Engagement,1,0,0,14,medium,Bangalore,organic,39,female
C00330,13,22,467474.71,21248.850454545456,247,1,4,High Engagement,1,0,0,11,medium,Ahmedabad,organic,34,female
C00331,212,0,0.0,0.0,8,186,2,Medium Engagement,0,1,0,0,low,Chennai,ads,52,other
C00332,537,0,0.0,0.0,6,522,3,Medium Engagement,0,1,0,0,low,Hyderabad,organic,35,female
C00333,34,6,63328.57,10554.761666666667,148,1,4,High Engagement,1,0,0,24,medium,Kolkata,referral,45,female
C00334,368,0,0.0,0.0,9,337,4,Medium Engagement,0,1,0,0,low,Delhi,ads,42,female
C00335,12,9,138825.11,15425.012222222222,81,1,4,High Engagement,1,0,0,9,medium,Chennai,referral,22,male
C00337,83,9,300648.81,33405.42333333333,118,1,4,High Engagement,1,0,0,13,medium,Chennai,organic,56,female
C00338,629,0,0.0,0.0,18,490,4,High Engagement,0,1,0,0,low,Hyderabad,organic,29,female
C00339,729,1,7216.8,7216.8,14,711,4,Medium Engagement,1,0,0,14,low,Mumbai,organic,28,male
C00340,1,35,443782.45,12679.49857142857,308,0,4,High Engagement,1,0,0,8,high,Delhi,referral,36,male
C00341,762,1,89517.78,89517.78,13,733,4,Medium Engagement,1,0,0,13,low,Mumbai,organic,30,female
C00342,649,0,0.0,0.0,17,578,4,High Engagement,0,1,0,0,low,Jaipur,ads,27,female
C00343,601,0,0.0,0.0,29,430,4,High Engagement,0,1,0,0,low,Hyderabad,organic,30,male
C00344,5,27,444272.32,16454.53037037037,298,0,4,High Engagement,1,0,0,11,medium,Chennai,ads,49,male
C00345,300,1,4046.7,4046.7,19,243,4,High Engagement,1,0,0,19,low,Chennai,referral,33,female
C00346,775,0,0.0,0.0,8,739,3,Medium Engagement,0,1,0,0,low,Hyderabad,ads,21,female
C00347,19,11,260593.17,23690.28818181818,193,0,4,High Engagement,1,0,0,17,medium,Jaipur,ads,19,female
C00348,208,2,5384.88,2692.44,57,0,4,High Engagement,1,0,0,28,low,Pune,organic,57,female
C00349,13,75,1127071.44,15027.6192,687,0,4,High Engagement,1,0,0,9,high,Ahmedabad,referral,32,male
C00350,12,93,1675906.64,18020.501505376345,791,0,4,High Engagement,1,0,0,8,high,Pune,ads,39,female
C00351,2,31,598712.17,19313.295806451613,265,1,4,High Engagement,1,0,0,8,medium,Mumbai,ads,27,female
C00352,73,22,358235.72,16283.441818181818,204,0,4,High Engagement,1,0,0,9,medium,Hyderabad,ads,38,female
C00353,13,6,191238.98,31873.163333333334,154,3,4,High Engagement,1,0,0,25,medium,Ahmedabad,referral,49,male
C00354,4,48,854367.35,17799.31979166667,458,1,4,High Engagement,1,0,0,9,high,Pune,ads,28,male
C00355,611,1,21499.14,21499.14,11,610,4,Medium Engagement,1,0,0,11,low,Mumbai,ads,39,female
C00356,3,23,285735.63,12423.288260869565,194,0,4,High Engagement,1,0,0,8,high,Bangalore,ads,20,female
C00357,0,74,1691069.76,22852.294054054055,661,0,4,High Engagement,1,0,0,8,high,Bhubaneswar,organic,55,female
C00358,11,10,123775.93,12377.593,106,1,4,High Engagement,1,0,0,10,high,Ahmedabad,ads,37,female
C00359,15,30,389260.89,12975.363,329,5,4,High Engagement,1,0,0,10,medium,Kolkata,ads,30,male
C00360,630,0,0.0,0.0,12,584,4,Medium Engagement,0,1,0,0,low,Ahmedabad,ads,32,female
C00361,11,18,280507.62,15583.756666666666,269,5,4,High Engagement,1,0,0,14,medium,Mumbai,ads,29,female
C00362,573,2,39624.45,19812.225,36,433,4,High Engagement,1,0,0,18,low,Chennai,organic,30,female
C00363,10,68,1543825.09,22703.310147058823,532,0,4,High Engagement,1,0,0,7,high,Mumbai,ads,18,female
C00364,57,23,442968.09,19259.482173913042,238,6,4,High Engagement,1,0,0,10,medium,Delhi,referral,34,male
C00365,27,30,548819.24,18293.97466666667,337,0,4,High Engagement,1,0,0,11,medium,Chennai,referral,33,female
C00366,40,30,341449.03,11381.634333333333,339,2,4,High Engagement,1,0,0,11,medium,Mumbai,organic,39,male
C00367,14,25,355631.63,14225.2652,230,0,4,High Engagement,1,0,0,9,high,Pune,ads,29,other
C00368,2,14,117951.41,8425.100714285714,108,1,4,High Engagement,1,0,0,7,medium,Bhubaneswar,referral,27,female
C00369,29,12,364128.63,30344.0525,225,1,4,High Engagement,1,0,0,18,medium,Mumbai,ads,34,female
C00370,135,0,0.0,0.0,5,108,2,Medium Engagement,0,1,0,0,low,Pune,ads,18,other
C00371,28,10,192573.44,19257.344,108,2,4,High Engagement,1,0,0,10,medium,Kolkata,referral,36,male
C00372,18,55,869915.22,15816.640363636365,507,0,4,High Engagement,1,0,0,9,high,Delhi,ads,18,male
C00373,20,5,148177.56,29635.512,66,0,4,High Engagement,1,0,0,13,medium,Bangalore,ads,46,female
C00374,2,14,429641.11,30688.650714285715,187,0,4,High Engagement,1,0,0,13,high,Delhi,organic,41,male
C00375,599,3,13915.48,4638.493333333333,17,584,4,High Engagement,1,0,0,5,low,Chennai,organic,25,male
C00376,33,9,122240.31,13582.256666666666,147,1,4,High Engagement,1,0,0,16,medium,Bhubaneswar,organic,41,female
C00377,17,57,950704.9,16679.033333333333,463,0,4,High Engagement,1,0,0,8,high,Delhi,referral,36,female
C00378,564,3,12166.9,4055.633333333333,45,411,4,High Engagement,1,0,0,15,low,Ahmedabad,ads,24,male
C00379,18,15,419208.05,27947.203333333335,190,1,4,High Engagement,1,0,0,12,medium,Bangalore,ads,18,male
C00380,1,56,1041346.0,18595.464285714286,569,1,4,High Engagement,1,0,0,10,high,Chennai,referral,38,male
C00381,70,33,592661.85,17959.45,288,1,4,High Engagement,1,0,0,8,medium,Ahmedabad,ads,27,female
C00382,38,35,833128.22,23803.663428571428,366,0,4,High Engagement,1,0,0,10,medium,Chennai,ads,45,male
C00383,344,0,0.0,0.0,19,244,4,High Engagement,0,1,0,0,low,Ahmedabad,organic,35,female
C00384,89,1,9014.16,9014.16,18,62,4,High Engagement,1,0,0,18,low,Jaipur,referral,28,female
C00385,283,0,0.0,0.0,5,244,2,Medium Engagement,0,1,0,0,low,Bhubaneswar,organic,52,male
C00386,15,15,180390.33,12026.022,209,1,4,High Engagement,1,0,0,13,medium,Pune,organic,40,male
C00387,17,10,153724.48,15372.448,126,7,4,High Engagement,1,0,0,12,medium,Delhi,organic,18,female
C00388,315,0,0.0,0.0,11,249,3,Medium Engagement,0,1,0,0,low,Kolkata,organic,30,male
C00389,9,90,1422607.75,15806.752777777778,776,0,4,High Engagement,1,0,0,8,high,Ahmedabad,organic,21,female
C00390,0,7,203810.24,29115.748571428572,58,0,4,High Engagement,1,0,0,8,medium,Jaipur,ads,27,female
C00391,13,27,537620.88,19911.884444444444,338,0,4,High Engagement,1,0,0,12,medium,Bhubaneswar,organic,33,male
C00392,18,53,932644.46,17597.065283018866,458,3,4,High Engagement,1,0,0,8,high,Kolkata,ads,38,male
C00393,31,8,182998.06,22874.7575,148,8,4,High Engagement,1,0,0,18,medium,Delhi,organic,37,female
C00394,228,2,9757.24,4878.62,74,8,4,High Engagement,1,0,0,37,low,Jaipur,organic,45,male
C00395,167,0,0.0,0.0,14,70,4,Medium Engagement,0,1,0,0,low,Kolkata,ads,41,male
C00396,10,57,1006482.96,17657.595789473686,347,1,4,High Engagement,1,0,0,6,high,Bangalore,referral,40,male
C00397,7,82,1268405.26,15468.356829268292,674,0,4,High Engagement,1,0,0,8,high,Hyderabad,referral,37,female
C00398,111,23,476245.96,20706.34608695652,311,1,4,High Engagement,1,0,0,13,medium,Chennai,referral,47,female
C00399,467,0,0.0,0.0,5,428,2,Medium Engagement,0,1,0,0,low,Chennai,ads,31,male
C00400,5,10,230371.09,23037.109,105,0,4,High Engagement,1,0,0,10,high,Mumbai,ads,32,female
C00401,759,1,6053.37,6053.37,9,732,3,Medium Engagement,1,0,0,9,low,Bangalore,ads,18,male
C00402,14,24,299864.67,12494.36125,161,1,4,High Engagement,1,0,0,6,high,Hyderabad,ads,45,female
C00403,9,4,109651.94,27412.985,49,0,4,High Engagement,1,0,0,12,medium,Mumbai,organic,34,male
C00404,22,7,132846.67,18978.095714285715,121,4,4,High Engagement,1,0,0,17,medium,Kolkata,ads,64,male
C00405,588,1,900.0,900.0,34,396,4,High Engagement,1,0,0,34,low,Mumbai,organic,30,female
C00406,1,23,382240.08,16619.13391304348,331,1,4,High Engagement,1,0,0,14,medium,Ahmedabad,ads,35,male
C00407,52,24,434155.82,18089.825833333332,304,2,4,High Engagement,1,0,0,12,medium,Bangalore,ads,40,male
C00408,2,22,413273.31,18785.150454545455,248,2,4,High Engagement,1,0,0,11,medium,Jaipur,organic,23,female
C00409,250,1,2820.0,2820.0,9,213,3,Medium Engagement,1,0,0,9,low,Jaipur,organic,38,female
C00410,479,0,0.0,0.0,32,214,4,High Engagement,0,1,0,0,low,Hyderabad,organic,35,female
C00411,9,62,1182719.23,19076.116612903224,494,7,4,High Engagement,1,0,0,7,high,Delhi,referral,31,female
C00412,108,1,20544.03,20544.03,8,90,3,Medium Engagement,1,0,0,8,low,Jaipur,organic,46,female
C00413,19,6,30586.86,5097.81,63,10,4,High Engagement,1,0,0,10,medium,Bangalore,organic,25,male
C00414,3,83,1624113.64,19567.63421686747,747,2,4,High Engagement,1,0,0,9,high,Bhubaneswar,referral,37,male
C00415,22,10,170453.7,17045.37,144,0,4,High Engagement,1,0,0,14,medium,Chennai,ads,49,male
C00416,6,25,639915.82,25596.6328,212,0,4,High Engagement,1,0,0,8,high,Bhubaneswar,organic,27,male
C00417,557,0,0.0,0.0,10,498,4,Medium Engagement,0,1,0,0,low,Mumbai,organic,32,female
C00418,768,0,0.0,0.0,3,760,2,Low Engagement,0,1,0,0,low,Pune,organic,58,male
C00419,0,27,499080.76,18484.472592592592,245,0,4,High Engagement,1,0,0,9,high,Ahmedabad,organic,39,male
C00420,55,8,165905.43,20738.17875,78,6,4,High Engagement,1,0,0,9,medium,Pune,organic,29,male
C00421,794,1,2945.25,2945.25,13,750,3,Medium Engagement,1,0,0,13,low,Bangalore,ads,43,male
C00422,718,0,0.0,0.0,8,672,3,Medium Engagement,0,1,0,0,low,Pune,referral,29,female
C00423,65,26,560708.2,21565.7,268,7,4,High Engagement,1,0,0,10,medium,Bhubaneswar,ads,19,male
C00424,257,2,95531.12,47765.56,47,159,4,High Engagement,1,0,0,23,low,Delhi,ads,48,male
C00425,20,30,432399.89,14413.329666666667,345,11,4,High Engagement,1,0,0,11,medium,Bangalore,organic,23,other
C00426,25,5,68880.95,13776.19,85,2,4,High Engagement,1,0,0,17,medium,Chennai,organic,59,female
C00427,552,0,0.0,0.0,11,488,4,Medium Engagement,0,1,0,0,low,Hyderabad,referral,30,female
C00428,17,22,619963.43,28180.15590909091,232,1,4,High Engagement,1,0,0,10,medium,Bangalore,organic,56,female
C00429,3,9,91591.83,10176.87,77,0,4,High Engagement,1,0,0,8,medium,Kolkata,referral,21,female
C00430,11,35,460297.81,13151.366,342,0,4,High Engagement,1,0,0,9,medium,Chennai,ads,45,male
C00431,151,0,0.0,0.0,2,144,2,Low Engagement,0,1,0,0,low,Bangalore,referral,39,male
C00433,34,7,69872.04,9981.72,59,9,4,High Engagement,1,0,0,8,medium,Chennai,organic,44,male
C00434,35,32,554230.62,17319.706875,313,0,4,High Engagement,1,0,0,9,medium,Mumbai,ads,30,male
C00435,56,6,32061.84,5343.64,91,0,4,High Engagement,1,0,0,15,medium,Jaipur,ads,21,male
C00436,9,42,590017.11,14048.02642857143,369,0,4,High Engagement,1,0,0,8,medium,Ahmedabad,organic,34,male
C00437,16,19,502732.0,26459.57894736842,228,6,4,High Engagement,1,0,0,12,medium,Jaipur,referral,37,female
C00438,347,0,0.0,0.0,10,285,3,Medium Engagement,0,1,0,0,low,Bhubaneswar,organic,30,male
C00439,88,26,556667.43,21410.28576923077,312,1,4,High Engagement,1,0,0,12,medium,Hyderabad,organic,37,male
C00440,16,22,417175.56,18962.525454545455,293,2,4,High Engagement,1,0,0,13,medium,Jaipur,ads,38,female
C00441,1,46,856836.61,18626.882826086956,421,1,4,High Engagement,1,0,0,9,high,Bangalore,ads,25,female
C00442,22,5,96479.1,19295.82,67,0,4,High Engagement,1,0,0,13,medium,Mumbai,referral,38,female
C00443,763,0,0.0,0.0,7,735,4,Medium Engagement,0,1,0,0,low,Pune,ads,32,male
C00444,26,7,74291.09,10613.012857142858,91,1,4,High Engagement,1,0,0,13,medium,Bhubaneswar,organic,28,male
C00445,8,43,924220.52,21493.500465116278,283,0,4,High Engagement,1,0,0,6,high,Jaipur,ads,42,female
C00446,14,28,346243.13,12365.826071428572,340,1,4,High Engagement,1,0,0,12,medium,Delhi,organic,27,male
C00447,34,7,152955.08,21850.725714285712,76,5,4,High Engagement,1,0,0,10,medium,Hyderabad,ads,30,male
C00448,16,75,1246297.17,16617.2956,704,0,4,High Engagement,1,0,0,9,high,Pune,ads,35,female
C00449,32,14,303313.42,21665.244285714285,115,1,4,High Engagement,1,0,0,8,medium,Ahmedabad,organic,48,male
C00450,2,8,91461.9,11432.7375,118,1,4,High Engagement,1,0,0,14,medium,Bangalore,ads,36,male
C00451,39,9,296008.99,32889.88777777778,155,0,4,High Engagement,1,0,0,17,medium,Mumbai,ads,40,male
C00452,7,27,474456.34,17572.45703703704,272,0,4,High Engagement,1,0,0,10,medium,Chennai,ads,32,male
C00453,60,16,296008.53,18500.533125,218,0,4,High Engagement,1,0,0,13,medium,Jaipur,ads,34,male
C00454,281,3,14559.98,4853.326666666667,104,47,4,High Engagement,1,0,0,34,low,Delhi,organic,34,male
C00455,1,8,147605.55,18450.69375,75,0,4,High Engagement,1,0,0,9,medium,Hyderabad,organic,37,male
C00456,27,19,386094.47,20320.761578947368,183,4,4,High Engagement,1,0,0,9,medium,Ahmedabad,organic,32,male
C00457,16,15,345811.59,23054.106,115,1,4,High Engagement,1,0,0,7,medium,Jaipur,organic,48,male
C00458,23,24,557509.48,23229.56166666667,271,1,4,High Engagement,1,0,0,11,medium,Ahmedabad,ads,31,female
C00459,745,0,0.0,0.0,15,672,4,High Engagement,0,1,0,0,low,Pune,referral,18,female
C00460,14,21,502513.05,23929.192857142858,293,1,4,High Engagement,1,0,0,13,medium,Pune,ads,62,male
C00461,165,0,0.0,0.0,6,124,2,Medium Engagement,0,1,0,0,low,Bhubaneswar,ads,31,other
C00462,19,47,1029747.5,21909.521276595744,337,1,4,High Engagement,1,0,0,7,high,Jaipur,ads,48,female
C00463,22,29,488017.51,16828.19,333,1,4,High Engagement,1,0,0,11,medium,Mumbai,organic,49,female
C00464,124,0,0.0,0.0,3,111,2,Low Engagement,0,1,0,0,low,Hyderabad,referral,44,male
C00465,0,22,312150.62,14188.664545454545,251,0,4,High Engagement,1,0,0,11,medium,Chennai,referral,33,female
C00466,6,20,427165.38,21358.269,269,0,4,High Engagement,1,0,0,13,medium,Chennai,ads,37,female
C00467,46,24,446848.81,18618.700416666667,305,0,4,High Engagement,1,0,0,12,medium,Bangalore,organic,22,male
C00468,774,0,0.0,0.0,13,709,4,Medium Engagement,0,1,0,0,low,Bangalore,ads,54,female
C00469,5,86,1194297.89,13887.18476744186,668,1,4,High Engagement,1,0,0,7,high,Hyderabad,organic,26,female
C00470,368,0,0.0,0.0,10,338,3,Medium Engagement,0,1,0,0,low,Jaipur,ads,32,male
C00471,8,72,1281720.33,17801.67125,655,1,4,High Engagement,1,0,0,9,high,Jaipur,referral,35,male
C00472,476,2,7209.15,3604.575,18,460,4,High Engagement,1,0,0,9,low,Pune,organic,33,male
C00473,10,13,54543.77,4195.674615384615,144,0,4,High Engagement,1,0,0,11,medium,Delhi,referral,28,male
