customer_id,signup_date,customer_segment,location,acquisition_channel,age,gender
C00524,2024-04-24,medium,Kolkata,ads,20,female
C00525,2025-09-08,high,Pune,ads,38,female
C00526,2024-07-14,high,Bhubaneswar,ads,31,male
C00527,2025-05-15,high,Mumbai,referral,42,male
C00528,2025-09-17,high,Bhubaneswar,organic,42,female
C00529,2025-05-07,low,Ahmedabad,organic,29,male
C00530,2024-03-15,low,Pune,organic,41,female
C00531,2025-02-16,high,Delhi,ads,26,female
C00532,2025-01-10,low,Hyderabad,referral,48,male
C00533,2025-02-23,high,Bhubaneswar,organic,27,female
C00534,2025-12-29,medium,Chennai,organic,38,female
C00535,2024-10-03,medium,Mumbai,referral,33,female
C00536,2025-11-06,medium,Chennai,ads,24,female
C00537,2025-01-28,medium,Bhubaneswar,ads,44,male
C00538,2025-04-01,medium,Mumbai,referral,28,male
C00539,2024-07-10,medium,Delhi,ads,18,female
C00540,2025-11-19,low,Kolkata,ads,18,male
C00541,2024-04-08,high,Kolkata,organic,26,female
C00542,2025-07-01,high,Ahmedabad,organic,48,female
C00543,2024-04-05,high,Bangalore,ads,47,female
C00544,2025-10-25,medium,Kolkata,ads,27,other
C00545,2025-10-24,high,Bangalore,referral,31,female
C00546,2024-07-08,low,Mumbai,referral,30,male
C00547,2024-02-06,medium,Kolkata,referral,21,male
C00548,2025-01-03,medium,Bhubaneswar,organic,25,male
C00549,2025-11-25,medium,Delhi,referral,44,male
C00550,2025-06-08,high,Bhubaneswar,ads,40,female
C00551,2024-10-05,high,Bhubaneswar,organic,37,female
C00552,2024-08-04,medium,Bangalore,ads,21,male
C00553,2024-09-29,medium,Jaipur,organic,36,male
C00554,2024-03-02,medium,Jaipur,organic,18,female
C00555,2025-08-18,high,Hyderabad,referral,43,female
C00556,2025-12-29,low,Kolkata,ads,37,male
C00557,2024-12-07,high,Delhi,organic,21,male
C00558,2025-01-31,low,Delhi,ads,51,female
C00559,2025-11-29,low,Chennai,referral,18,male
C00560,2024-01-19,medium,Bhubaneswar,ads,40,female
C00561,2024-06-25,high,Delhi,organic,40,female
C00562,2025-09-03,high,Mumbai,organic,22,male
C00563,2025-01-30,medium,Pune,organic,34,male
C00564,2025-03-20,medium,Bhubaneswar,referral,18,female
C00565,2024-08-20,low,Bangalore,ads,18,male
C00566,2024-03-16,low,Bhubaneswar,ads,24,male
C00567,2024-09-21,medium,Delhi,ads,28,female
C00568,2025-03-30,high,Ahmedabad,referral,41,male
C00569,2025-12-18,medium,Mumbai,ads,35,female
C00570,2025-01-18,low,Mumbai,ads,35,female
C00571,2025-07-17,medium,Kolkata,organic,24,female
C00572,2025-05-20,high,Jaipur,organic,29,male
C00573,2025-01-01,low,Bangalore,referral,25,male
C00574,2024-05-23,medium,Kolkata,referral,22,male
C00575,2024-03-09,low,Hyderabad,referral,29,female
C00576,2024-04-08,medium,Pune,referral,35,male
C00577,2025-01-30,high,Chennai,referral,29,male
C00578,2024-01-25,low,Mumbai,ads,31,female
C00579,2025-04-13,medium,Bangalore,referral,41,female
C00580,2025-04-28,medium,Jaipur,ads,29,male
C00581,2025-07-18,medium,Bangalore,organic,21,male
C00582,2024-05-30,high,Chennai,organic,40,female
C00583,2024-05-23,medium,Chennai,referral,37,female
C00584,2025-07-22,high,Kolkata,organic,38,female
C00585,2024-02-08,medium,Bhubaneswar,referral,41,male
C00586,2024-04-18,medium,Hyderabad,organic,39,male
C00587,2025-11-23,low,Hyderabad,organic,35,female
C00588,2024-02-11,low,Delhi,organic,58,female
C00589,2024-07-04,high,Hyderabad,organic,22,male
C00590,2025-02-01,medium,Bangalore,organic,29,male
C00591,2024-08-10,medium,Hyderabad,organic,44,female
C00592,2025-09-25,high,Jaipur,referral,36,female
C00593,2024-05-12,low,Hyderabad,organic,42,male
C00594,2024-06-11,low,Mumbai,organic,36,female
C00595,2024-08-02,high,Delhi,organic,48,other
C00596,2024-08-22,medium,Bangalore,ads,24,female
C00597,2025-10-19,high,Chennai,ads,48,male
C00598,2025-08-10,medium,Kolkata,ads,46,female
C00599,2024-01-09,high,Pune,organic,22,male
C00600,2024-03-14,low,Kolkata,organic,41,male
C00601,2025-05-06,low,Bhubaneswar,ads,34,female
C00602,2024-09-09,medium,Pune,referral,28,female
C00603,2024-08-17,medium,Jaipur,organic,18,female
C00604,2025-06-02,low,Ahmedabad,ads,24,male
C00605,2024-06-22,medium,Delhi,organic,42,male
C00606,2025-10-14,high,Chennai,organic,43,female
C00607,2024-06-16,medium,Kolkata,ads,32,male
C00608,2024-06-18,low,Hyderabad,ads,43,male
C00609,2025-01-27,medium,Delhi,organic,44,female
C00610,2025-09-25,medium,Hyderabad,organic,36,other
C00611,2024-07-12,low,Delhi,referral,27,female
C00612,2025-05-31,low,Delhi,referral,39,male
C00613,2024-01-29,low,Bhubaneswar,referral,39,female
C00614,2024-06-13,high,Mumbai,ads,41,other
C00615,2025-02-25,medium,Jaipur,ads,43,female
C00616,2024-12-04,low,Hyderabad,organic,21,male
C00617,2025-10-09,low,Hyderabad,organic,29,female
C00618,2025-05-10,medium,Hyderabad,ads,18,female
C00619,2024-12-30,high,Bhubaneswar,ads,42,female
C00620,2024-12-07,low,Kolkata,organic,32,female
C00621,2025-05-14,low,Bangalore,referral,39,male
C00622,2025-10-18,high,Hyderabad,organic,20,female
C00623,2025-05-25,medium,Kolkata,organic,49,female
C00624,2024-11-22,high,Mumbai,organic,23,male
C00625,2024-08-04,medium,Hyderabad,ads,42,male
C00626,2024-10-27,high,Jaipur,organic,36,male
C00627,2024-05-11,medium,Chennai,organic,33,female
C00628,2024-03-10,medium,Ahmedabad,ads,32,female
C00629,2024-09-08,medium,Hyderabad,ads,28,male
C00630,2025-02-18,medium,Bangalore,ads,47,female
C00631,2025-03-20,low,Chennai,organic,35,female
C00632,2024-06-30,medium,Jaipur,ads,22,female
C00633,2024-06-15,high,Bhubaneswar,ads,31,male
C00634,2024-03-31,low,Ahmedabad,organic,36,female
C00635,2025-12-14,high,Bhubaneswar,referral,43,female
C00636,2025-06-14,low,Bangalore,ads,28,male
C00637,2024-02-08,low,Ahmedabad,organic,29,male
C00638,2024-05-05,medium,Bangalore,referral,35,male
C00639,2025-03-26,low,Bhubaneswar,referral,43,female
C00640,2024-06-21,high,Jaipur,referral,21,female
C00641,2025-10-14,medium,Ahmedabad,ads,40,female
C00642,2024-08-07,medium,Pune,organic,30,male
C00643,2025-09-29,medium,Kolkata,organic,31,male
C00644,2024-02-27,low,Jaipur,ads,55,female
C00645,2025-10-21,high,Ahmedabad,referral,33,male
C00646,2025-04-20,medium,Bangalore,ads,42,female
C00647,2025-03-31,medium,Bangalore,referral,42,male
C00648,2024-12-26,medium,Mumbai,organic,23,male
C00649,2024-01-01,medium,Jaipur,ads,18,female
C00650,2025-01-21,medium,Bangalore,referral,43,other
C00651,2024-12-13,low,Delhi,ads,24,male
C00652,2024-07-08,high,Kolkata,referral,18,male
C00653,2025-05-19,low,Bhubaneswar,ads,45,male
C00654,2024-07-09,medium,Chennai,ads,24,male
C00655,2025-05-22,low,Mumbai,ads,27,female
C00656,2025-01-03,low,Bangalore,referral,54,female
C00657,2025-02-12,medium,Delhi,ads,18,female
C00658,2024-04-26,medium,Mumbai,organic,22,female
C00659,2024-05-13,low,Delhi,ads,30,male
C00660,2024-02-27,medium,Mumbai,ads,32,female
C00661,2025-07-09,low,Bangalore,organic,26,female
C00662,2025-11-15,medium,Delhi,ads,23,female
C00663,2025-11-02,high,Ahmedabad,organic,50,female
C00664,2024-06-21,medium,Jaipur,ads,37,female
C00665,2024-05-28,low,Chennai,referral,40,female
C00666,2024-03-20,medium,Bhubaneswar,ads,33,female
C00667,2024-07-31,low,Chennai,referral,37,female
C00668,2024-07-21,low,Bhubaneswar,organic,44,female
C00669,2024-08-16,medium,Pune,referral,25,male
C00670,2025-11-06,high,Kolkata,organic,37,female
C00671,2024-08-14,low,Pune,organic,41,male
C00672,2025-10-20,medium,Hyderabad,referral,50,male
C00673,2025-06-15,low,Bangalore,ads,54,female
C00674,2025-03-16,medium,Ahmedabad,organic,35,female
C00675,2025-02-05,medium,Jaipur,referral,46,female
C00676,2024-02-16,low,Ahmedabad,ads,18,female
C00677,2024-08-20,medium,Chennai,referral,50,male
C00678,2024-10-31,medium,Bhubaneswar,ads,27,female
C00679,2025-06-09,medium,Pune,ads,32,female
C00680,2024-05-22,medium,Ahmedabad,ads,39,female
C00681,2025-02-18,medium,Pune,organic,33,male
C00682,2025-05-27,low,Kolkata,ads,36,female
C00683,2025-01-07,medium,Kolkata,ads,50,female
C00684,2025-07-19,medium,Bhubaneswar,organic,31,male
C00685,2024-09-15,medium,Hyderabad,organic,24,female
C00686,2025-10-17,medium,Ahmedabad,organic,53,male
C00687,2025-04-15,medium,Jaipur,referral,40,female
C00688,2024-01-12,low,Pune,ads,54,female
C00689,2024-11-25,low,Pune,ads,43,female
C00690,2024-12-23,medium,Kolkata,referral,21,female
C00691,2025-02-11,medium,Bangalore,ads,41,male
C00692,2025-10-29,high,Bhubaneswar,referral,25,female
C00693,2025-01-07,medium,Pune,organic,35,male
C00694,2024-01-08,medium,Kolkata,organic,34,male
C00695,2024-05-01,medium,Kolkata,ads,18,male
C00696,2024-12-13,medium,Delhi,ads,26,male
C00697,2025-11-06,high,Pune,referral,57,female
C00698,2024-03-30,high,Delhi,ads,37,female
C00699,2025-10-09,low,Jaipur,organic,33,female
C00700,2025-11-28,medium,Jaipur,ads,53,male
C00701,2024-11-11,medium,Kolkata,ads,31,female
C00702,2024-06-26,high,Bangalore,organic,34,female
C00703,2025-06-23,high,Bangalore,ads,44,male
C00704,2024-02-10,low,Delhi,referral,30,male
C00705,2025-12-04,medium,Kolkata,referral,27,female
C00706,2025-05-16,medium,Delhi,ads,18,male
C00707,2024-05-24,medium,Bhubaneswar,organic,25,male
C00708,2024-07-19,low,Delhi,organic,25,male
C00709,2025-12-24,high,Hyderabad,ads,36,male
C00710,2025-04-05,high,Pune,ads,28,male
C00711,2025-07-11,medium,Jaipur,organic,56,female
C00712,2025-06-30,medium,Mumbai,organic,24,male
C00713,2024-09-09,medium,Kolkata,referral,49,male
C00714,2025-01-24,medium,Bangalore,referral,37,male
C00715,2025-08-16,medium,Ahmedabad,ads,43,female
C00716,2024-09-12,low,Pune,organic,42,female
C00717,2025-12-09,medium,Mumbai,organic,18,female
C00718,2025-03-25,high,Hyderabad,organic,34,female
C00719,2024-01-10,medium,Ahmedabad,ads,32,female
C00720,2024-08-29,low,Bangalore,organic,23,male
C00721,2024-09-07,medium,Hyderabad,referral,39,male
C00722,2024-01-05,low,Bangalore,referral,52,male
C00723,2024-04-28,high,Bangalore,organic,18,male
C00724,2025-01-08,medium,Kolkata,ads,29,male
C00725,2024-03-05,high,Ahmedabad,ads,22,female
C00726,2024-05-25,medium,Bhubaneswar,referral,35,male
C00727,2024-08-11,low,Delhi,referral,31,female
C00728,2024-08-26,low,Delhi,organic,28,female
C00729,2024-06-25,medium,Pune,organic,41,other
C00730,2024-10-08,medium,Bangalore,ads,51,male
C00731,2024-03-03,low,Pune,ads,61,female
C00732,2024-08-04,medium,Ahmedabad,organic,27,female
C00733,2025-11-19,high,Bangalore,ads,18,female
C00734,2025-04-05,medium,Bangalore,ads,40,female
C00735,2025-09-01,medium,Mumbai,organic,51,female
C00736,2024-04-14,medium,Jaipur,referral,43,male
C00737,2024-04-08,medium,Delhi,organic,51,male
C00738,2025-05-25,medium,Ahmedabad,ads,32,male
C00739,2025-01-19,medium,Hyderabad,ads,28,female
C00740,2025-02-08,high,Hyderabad,organic,36,male
C00741,2025-06-01,medium,Bhubaneswar,ads,31,male
C00742,2025-04-20,low,Chennai,ads,41,female
C00743,2025-12-09,medium,Ahmedabad,referral,44,male
C00744,2025-10-06,medium,Chennai,organic,45,female
C00745,2025-03-12,low,Mumbai,ads,40,female
C00746,2024-01-23,low,Hyderabad,ads,37,male
C00747,2025-07-18,medium,Ahmedabad,ads,42,male
C00748,2025-11-07,high,Bangalore,referral,18,female
C00749,2025-12-14,low,Jaipur,organic,37,other
C00750,2025-04-02,low,Kolkata,organic,35,female
C00751,2024-03-23,low,Jaipur,ads,37,male
C00752,2024-05-24,low,Bhubaneswar,organic,34,male
C00753,2024-03-25,medium,Hyderabad,referral,39,male
C00754,2024-03-18,medium,Pune,ads,29,female
C00755,2025-04-01,high,Pune,ads,46,male
C00756,2024-01-01,medium,Kolkata,referral,39,male
C00757,2024-02-20,medium,Hyderabad,ads,36,female
C00758,2025-11-15,medium,Ahmedabad,ads,28,male
C00759,2025-12-17,medium,Bangalore,organic,43,male
C00760,2025-03-21,low,Bhubaneswar,organic,37,female
C00761,2025-03-24,medium,Pune,organic,27,female
C00762,2025-05-02,medium,Kolkata,ads,34,female
C00763,2024-02-03,high,Jaipur,ads,41,female
C00764,2024-12-13,medium,Bangalore,organic,40,female
C00765,2024-04-04,low,Pune,ads,39,female
C00766,2024-03-12,medium,Jaipur,organic,35,female
C00767,2025-07-04,low,Ahmedabad,referral,45,female
C00768,2024-06-02,medium,Jaipur,organic,47,female
C00769,2024-09-06,medium,Bangalore,referral,42,female
C00770,2025-11-04,medium,Jaipur,ads,29,female
C00771,2025-03-13,medium,Ahmedabad,ads,24,male
C00772,2024-04-27,low,Bhubaneswar,organic,29,male
C00773,2024-11-01,medium,Bangalore,referral,54,female
C00774,2024-09-24,low,Bhubaneswar,organic,37,male
C00775,2024-02-23,medium,Kolkata,ads,56,male
C00776,2024-08-23,low,Hyderabad,referral,33,female
C00777,2025-01-23,high,Jaipur,referral,32,male
C00778,2025-02-04,low,Mumbai,ads,34,female
C00779,2025-09-15,medium,Bhubaneswar,referral,34,female
C00780,2024-10-29,medium,Ahmedabad,ads,27,male
C00781,2024-07-25,medium,Pune,organic,23,male
C00782,2024-08-16,low,Bhubaneswar,ads,40,male
C00783,2025-07-31,high,Pune,organic,45,male
C00784,2024-03-15,medium,Jaipur,organic,59,male
C00785,2025-03-10,low,Kolkata,ads,30,male
C00786,2024-04-12,medium,Delhi,ads,31,female
C00787,2025-02-25,high,Bangalore,organic,27,male
C00788,2025-12-04,medium,Pune,referral,46,female
C00789,2024-11-01,medium,Pune,organic,43,female
C00790,2024-04-07,low,Bangalore,referral,26,male
C00791,2024-11-30,low,Delhi,referral,25,male
C00792,2025-03-10,medium,Jaipur,referral,44,male
C00793,2025-03-22,low,Ahmedabad,referral,38,female
C00794,2024-11-03,medium,Hyderabad,organic,42,female
C00795,2024-09-05,high,Pune,ads,26,male
C00796,2024-06-14,medium,Delhi,organic,18,female
C00797,2025-04-25,medium,Delhi,organic,26,other
C00798,2024-11-30,high,Kolkata,ads,41,female
C00799,2025-06-25,low,Pune,organic,56,female
C00800,2024-04-15,low,Bhubaneswar,referral,30,male
C00801,2025-07-16,medium,Jaipur,referral,57,male
C00802,2024-03-21,medium,Ahmedabad,organic,43,female
C00803,2024-05-12,low,Delhi,ads,21,female
C00804,2024-05-17,low,Kolkata,ads,37,female
C00805,2024-07-02,low,Kolkata,referral,43,male
C00806,2025-02-04,medium,Bangalore,ads,18,female
C00807,2024-11-25,low,Pune,organic,41,female
C00808,2025-05-22,medium,Delhi,ads,46,male
C00809,2024-03-09,medium,Ahmedabad,ads,38,male
C00810,2025-06-29,high,Bhubaneswar,referral,34,female
C00811,2024-02-22,high,Mumbai,organic,33,male
C00812,2025-03-25,medium,Mumbai,organic,32,male
C00813,2024-07-23,medium,Bhubaneswar,referral,23,male
C00814,2024-05-05,high,Delhi,referral,28,female
C00815,2024-02-12,low,Pune,referral,30,female
C00816,2024-04-20,high,Ahmedabad,ads,36,male
C00817,2025-10-24,medium,Bangalore,ads,29,female
C00818,2024-07-01,medium,Pune,ads,26,female
C00819,2024-04-04,low,Hyderabad,organic,42,male
C00820,2025-01-08,medium,Pune,ads,38,female
C00821,2025-06-03,high,Pune,organic,29,female
C00822,2024-12-25,medium,Jaipur,organic,40,female
C00823,2025-11-26,low,Delhi,referral,30,male
C00824,2024-10-07,low,Bangalore,organic,35,female
C00825,2024-07-13,medium,Jaipur,referral,44,male
C00826,2024-07-13,medium,Delhi,organic,28,male
C00827,2025-10-28,low,Chennai,organic,23,female
C00828,2024-04-02,high,Bangalore,ads,33,female
C00829,2025-11-02,medium,Delhi,ads,21,female
C00830,2024-03-01,medium,Mumbai,ads,32,male
C00831,2025-09-25,high,Jaipur,referral,32,male
C00832,2024-02-20,medium,Chennai,organic,18,female
C00833,2025-02-06,medium,Bangalore,referral,40,male
C00834,2024-01-05,medium,Hyderabad,organic,33,male
C00835,2025-04-10,low,Ahmedabad,referral,46,female
C00836,2025-08-26,medium,Hyderabad,ads,37,female
C00837,2025-11-12,low,Mumbai,referral,42,female
C00838,2025-06-17,high,Mumbai,ads,46,male
C00839,2025-02-08,medium,Bhubaneswar,organic,33,male
C00840,2025-05-27,high,Bhubaneswar,referral,34,female
C00841,2025-10-06,low,Hyderabad,organic,19,female
C00842,2024-08-20,low,Jaipur,organic,47,other
C00843,2025-06-07,medium,Pune,referral,33,female
C00844,2024-12-11,low,Delhi,organic,24,female
C00845,2024-02-15,medium,Ahmedabad,organic,42,male
C00846,2025-06-29,low,Chennai,ads,18,male
C00847,2024-03-18,low,Ahmedabad,referral,30,male
C00848,2025-12-30,low,Mumbai,organic,44,other
C00849,2024-03-13,medium,Bhubaneswar,ads,30,male
C00850,2024-09-05,high,Pune,ads,27,male
C00851,2024-02-16,medium,Kolkata,referral,30,female
C00852,2024-04-30,high,Bangalore,referral,18,male
C00853,2024-08-01,medium,Kolkata,ads,42,male
C00854,2024-08-26,medium,Kolkata,ads,33,female
C00855,2024-02-25,medium,Jaipur,ads,32,female
C00856,2024-12-15,high,Jaipur,organic,32,male
C00857,2024-04-16,high,Bhubaneswar,ads,35,female
C00858,2024-02-17,medium,Kolkata,referral,41,male
C00859,2025-07-26,low,Chennai,ads,34,female
C00860,2024-12-02,medium,Mumbai,organic,21,female
C00861,2024-01-26,medium,Kolkata,ads,40,male
C00862,2024-09-13,low,Pune,ads,39,female
C00863,2024-01-08,medium,Bangalore,ads,37,male
C00864,2025-09-16,medium,Delhi,ads,45,male
C00865,2024-09-09,medium,Bhubaneswar,ads,35,female
C00866,2025-11-22,medium,Bhubaneswar,organic,46,male
C00867,2025-12-19,low,Hyderabad,referral,49,male
C00868,2024-10-29,high,Pune,ads,40,male
C00869,2025-09-30,medium,Jaipur,organic,27,male
C00870,2024-02-25,high,Mumbai,organic,33,female
C00871,2025-12-26,medium,Chennai,referral,47,female
C00872,2025-06-09,low,Pune,referral,20,female
C00873,2025-04-18,medium,Ahmedabad,ads,31,male
C00874,2024-01-28,high,Delhi,organic,31,female
C00875,2024-03-18,medium,Bangalore,organic,26,male
C00876,2024-08-03,high,Hyderabad,organic,43,male
C00877,2025-01-20,high,Pune,ads,38,male
C00878,2024-12-30,low,Hyderabad,ads,27,male
C00879,2025-10-27,low,Delhi,ads,41,female
C00880,2025-06-09,low,Kolkata,ads,33,female
C00881,2025-11-29,low,Hyderabad,organic,26,female
C00882,2024-11-07,medium,Bhubaneswar,organic,27,female
C00883,2024-01-07,high,Jaipur,organic,39,male
C00884,2024-01-03,low,Kolkata,organic,44,female
C00885,2025-09-14,low,Pune,organic,30,female
C00886,2024-12-28,low,Bangalore,ads,40,female
C00887,2025-05-22,medium,Bhubaneswar,referral,50,male
C00888,2024-09-30,medium,Delhi,ads,22,female
C00889,2025-05-20,low,Kolkata,referral,38,female
C00890,2024-01-15,low,Bhubaneswar,ads,43,male
C00891,2024-07-10,low,Jaipur,ads,34,other
C00892,2025-09-22,high,Kolkata,organic,47,male
C00893,2025-04-29,medium,Mumbai,referral,56,male
C00894,2024-01-28,medium,Mumbai,organic,38,female
C00895,2025-12-14,low,Kolkata,organic,32,male
C00896,2024-02-08,high,Kolkata,organic,44,female
C00897,2024-09-29,high,Mumbai,referral,43,male
C00898,2024-08-18,low,Pune,referral,18,male
C00899,2024-03-26,high,Hyderabad,ads,34,female
C00900,2025-04-18,low,Bangalore,ads,31,male
C00901,2024-05-05,medium,Bhubaneswar,ads,38,female
C00902,2025-06-20,low,Bhubaneswar,referral,33,female
C00903,2024-05-24,medium,Delhi,ads,34,male
C00904,2025-06-08,low,Bangalore,referral,26,female
C00905,2024-07-30,low,Chennai,organic,42,female
C00906,2024-01-25,high,Mumbai,organic,51,female
C00907,2025-08-02,high,Chennai,referral,26,female
C00908,2025-01-28,medium,Jaipur,organic,21,female
C00909,2024-03-07,medium,Bangalore,referral,35,male
C00910,2024-08-20,low,Ahmedabad,ads,34,male
C00911,2024-04-18,medium,Delhi,referral,46,female
C00912,2024-05-25,medium,Kolkata,organic,22,other
C00913,2024-04-20,high,Jaipur,ads,29,male
C00914,2024-08-15,low,Hyderabad,ads,18,male
C00915,2024-04-20,low,Ahmedabad,ads,48,female
C00916,2025-04-14,medium,Bangalore,ads,37,female
C00917,2024-02-03,medium,Bangalore,referral,30,male
C00918,2025-09-14,high,Chennai,ads,21,female
C00919,2025-01-03,medium,Pune,organic,22,female
C00920,2025-08-17,medium,Chennai,referral,39,female
C00921,2025-07-07,high,Bhubaneswar,organic,23,male
C00922,2025-02-28,medium,Chennai,organic,36,female
C00923,2025-09-04,medium,Pune,organic,55,male
C00924,2025-06-01,medium,Hyderabad,referral,31,female
C00925,2025-11-22,medium,Jaipur,organic,25,male
C00926,2024-10-08,high,Mumbai,organic,38,female
C00927,2024-11-15,low,Bangalore,referral,22,male
C00928,2025-03-18,low,Kolkata,referral,52,female
C00929,2024-11-10,medium,Chennai,organic,49,female
C00930,2025-01-11,high,Ahmedabad,ads,33,other
C00931,2024-10-15,low,Hyderabad,referral,26,male
C00932,2025-03-12,low,Delhi,organic,30,male
C00933,2025-10-23,medium,Bangalore,referral,32,male
C00934,2024-10-03,medium,Pune,ads,38,male
C00935,2025-12-10,high,Bhubaneswar,ads,45,male
C00936,2025-08-04,medium,Pune,ads,24,female
C00937,2025-05-17,high,Chennai,ads,45,female
C00938,2025-09-15,medium,Jaipur,organic,41,male
C00939,2025-05-30,medium,Bhubaneswar,ads,29,male
C00940,2024-12-15,medium,Ahmedabad,organic,24,female
C00941,2025-03-21,medium,Pune,ads,36,male
C00942,2024-12-15,medium,Ahmedabad,organic,24,female
C00943,2025-08-29,medium,Delhi,referral,45,male
C00944,2025-10-25,high,Ahmedabad,organic,23,male
