transaction_id,customer_id,product_id,transaction_date,quantity,price,discount
538,C00012,P0026,2026-03-20,3,1435,0.02
539,C00012,P0055,2026-03-08,2,1930,0.02
540,C00012,P0104,2026-03-18,1,3266,0.04
541,C00013,P0082,2025-04-29,1,6509,0.07
542,C00013,P0116,2025-07-10,3,8497,0.04
543,C00013,P0017,2025-07-29,3,9441,0.1
544,C00013,P0068,2025-08-17,1,40708,0.08
545,C00013,P0056,2025-08-24,2,33217,0.15
546,C00013,P0086,2025-08-29,2,41602,0.04
547,C00013,P0002,2025-09-26,2,1370,0.01
548,C00013,P0037,2025-10-01,2,2576,0.09
549,C00013,P0033,2025-11-19,1,1275,0.0
550,C00013,P0055,2025-12-27,1,1930,0.2
551,C00013,P0088,2026-01-22,2,35723,0.04
552,C00013,P0100,2026-02-02,1,2523,0.07
553,C00013,P0116,2026-03-12,1,8497,0.03
554,C00015,P0002,2025-02-08,2,1370,0.03
555,C00015,P0053,2025-04-20,2,11969,0.03
556,C00015,P0115,2025-06-02,1,7554,0.09
557,C00015,P0081,2025-07-24,2,2835,0.1
558,C00015,P0094,2025-07-15,1,8333,0.05
559,C00015,P0026,2025-08-17,1,1435,0.24
560,C00015,P0112,2025-09-07,2,9448,0.2
561,C00015,P0012,2025-09-27,1,21340,0.23
562,C00015,P0073,2025-09-30,2,4368,0.04
563,C00015,P0004,2026-01-16,3,16775,0.02
564,C00015,P0005,2026-01-12,1,8411,0.02
565,C00015,P0011,2026-02-14,2,7915,0.09
566,C00015,P0105,2026-02-14,1,49247,0.04
567,C00015,P0040,2026-03-18,1,7539,0.03
568,C00016,P0018,2024-04-19,1,17921,0.0
569,C00016,P0026,2024-04-18,1,1435,0.06
570,C00016,P0115,2024-06-27,3,7554,0.06
571,C00016,P0033,2024-06-29,2,1275,0.2
572,C00016,P0094,2024-07-10,1,8333,0.06
573,C00016,P0109,2024-07-06,2,1820,0.07
574,C00016,P0055,2024-08-14,2,1930,0.05
575,C00016,P0081,2024-10-24,3,2835,0.02
576,C00016,P0044,2024-10-30,3,1799,0.07
577,C00016,P0103,2024-11-09,1,2740,0.01
578,C00016,P0116,2024-11-07,3,8497,0.07
579,C00016,P0106,2024-12-13,3,1474,0.09
580,C00016,P0028,2025-01-07,3,2009,0.07
581,C00016,P0100,2025-02-08,3,2523,0.03
582,C00016,P0112,2025-02-04,1,9448,0.09
583,C00016,P0058,2025-02-20,2,450,0.26
584,C00016,P0066,2025-03-12,3,2073,0.02
585,C00016,P0090,2025-04-10,2,1754,0.11
586,C00016,P0117,2025-05-13,3,22643,0.04
587,C00016,P0028,2025-07-07,1,2009,0.04
588,C00016,P0109,2025-08-24,1,1820,0.04
589,C00016,P0065,2025-09-18,2,4389,0.23
590,C00016,P0079,2025-09-19,2,4936,0.07
591,C00016,P0027,2025-10-25,2,7517,0.04
592,C00016,P0075,2025-10-16,3,3023,0.01
593,C00016,P0112,2025-11-24,2,9448,0.14
594,C00016,P0070,2025-12-12,3,2480,0.23
595,C00016,P0079,2026-01-04,1,4936,0.2
596,C00017,P0010,2025-11-19,2,260,0.05
597,C00017,P0010,2025-11-26,1,260,0.23
598,C00017,P0009,2025-11-29,3,2189,0.03
599,C00017,P0098,2025-12-28,2,924,0.07
600,C00017,P0062,2025-12-13,3,2148,0.08
601,C00017,P0005,2026-01-08,2,8411,0.01
602,C00018,P0087,2024-05-12,3,1522,0.06
603,C00018,P0048,2024-05-17,2,2191,0.09
604,C00018,P0025,2024-06-07,1,23637,0.1
605,C00018,P0098,2024-08-27,2,924,0.05
606,C00018,P0093,2024-08-25,2,9095,0.02
607,C00018,P0026,2024-08-28,1,1435,0.08
608,C00018,P0120,2024-10-11,1,8402,0.06
609,C00018,P0012,2024-10-12,2,21340,0.06
610,C00018,P0035,2024-10-12,2,2894,0.01
611,C00018,P0042,2024-11-25,1,1953,0.07
612,C00018,P0023,2024-11-10,3,2907,0.05
613,C00018,P0017,2024-12-26,2,9441,0.07
614,C00018,P0012,2024-12-03,2,21340,0.06
615,C00018,P0041,2025-02-10,3,3073,0.06
616,C00018,P0046,2025-03-06,2,37838,0.05
617,C00018,P0083,2025-03-16,3,3718,0.03
618,C00018,P0109,2025-06-25,2,1820,0.14
619,C00018,P0026,2025-06-20,2,1435,0.06
620,C00018,P0071,2025-07-03,1,30313,0.01
621,C00018,P0097,2025-08-28,1,6138,0.08
622,C00018,P0061,2025-09-16,2,2770,0.09
623,C00018,P0059,2025-11-23,1,2027,0.14
624,C00018,P0027,2025-12-19,3,7517,0.08
625,C00018,P0052,2025-12-04,2,2681,0.0
626,C00018,P0088,2026-02-08,1,35723,0.2
627,C00019,P0108,2025-10-24,1,11701,0.06
628,C00019,P0097,2025-11-13,3,6138,0.01
629,C00019,P0099,2025-11-03,3,1702,0.19
630,C00019,P0051,2025-11-17,1,1000,0.2
631,C00019,P0108,2025-11-18,2,11701,0.27
632,C00019,P0079,2025-12-07,1,4936,0.05
633,C00019,P0008,2025-12-22,1,1087,0.05
634,C00019,P0103,2025-12-31,2,2740,0.01
635,C00019,P0118,2025-12-20,2,3405,0.07
636,C00019,P0030,2026-01-10,2,1840,0.03
637,C00019,P0003,2026-01-15,1,49187,0.07
638,C00019,P0077,2026-01-24,2,17868,0.04
639,C00019,P0013,2026-02-02,3,10349,0.1
640,C00019,P0076,2026-02-19,3,6650,0.06
641,C00019,P0117,2026-02-25,2,22643,0.09
642,C00019,P0026,2026-03-28,3,1435,0.05
643,C00019,P0031,2026-03-23,1,28113,0.02
644,C00019,P0065,2026-03-02,1,4389,0.06
645,C00019,P0066,2026-03-10,2,2073,0.03
646,C00019,P0048,2026-03-11,2,2191,0.03
647,C00019,P0072,2026-03-17,2,42315,0.09
648,C00019,P0011,2026-03-22,3,7915,0.01
649,C00019,P0038,2026-03-23,2,3819,0.09
650,C00021,P0113,2025-01-03,3,1249,0.25
651,C00021,P0079,2025-01-09,2,4936,0.21
652,C00021,P0120,2025-02-23,3,8402,0.04
653,C00021,P0090,2025-04-07,1,1754,0.0
654,C00021,P0067,2025-05-15,3,2745,0.06
655,C00021,P0099,2025-06-16,3,1702,0.23
656,C00021,P0028,2025-06-16,2,2009,0.1
657,C00021,P0040,2025-08-23,2,7539,0.1
658,C00021,P0073,2025-08-17,2,4368,0.01
659,C00021,P0060,2025-10-05,2,11069,0.07
660,C00021,P0013,2025-10-17,3,10349,0.02
661,C00021,P0059,2025-10-10,1,2027,0.0
662,C00021,P0053,2026-02-19,1,11969,0.02
663,C00021,P0066,2026-03-23,1,2073,0.04
664,C00021,P0041,2026-03-03,1,3073,0.05
665,C00022,P0116,2025-05-29,3,8497,0.23
666,C00022,P0077,2025-06-15,2,17868,0.05
667,C00022,P0094,2025-06-17,3,8333,0.07
668,C00022,P0084,2025-07-13,1,4650,0.01
669,C00022,P0011,2025-07-25,3,7915,0.03
670,C00022,P0011,2025-10-21,2,7915,0.01
671,C00022,P0008,2025-11-04,1,1087,0.04
672,C00022,P0055,2025-12-16,3,1930,0.06
673,C00022,P0110,2026-01-30,2,2108,0.03
674,C00022,P0099,2026-02-23,1,1702,0.05
675,C00022,P0059,2026-03-03,1,2027,0.07
676,C00022,P0030,2026-03-27,2,1840,0.11
677,C00023,P0004,2025-02-24,2,16775,0.06
678,C00024,P0067,2025-02-15,3,2745,0.08
679,C00024,P0085,2025-03-18,2,9976,0.21
680,C00024,P0097,2025-04-19,3,6138,0.05
681,C00024,P0077,2025-05-04,3,17868,0.03
682,C00024,P0021,2025-09-11,1,22916,0.22
683,C00024,P0041,2025-09-04,2,3073,0.26
684,C00024,P0053,2025-11-28,2,11969,0.01
685,C00024,P0059,2025-11-25,3,2027,0.03
686,C00024,P0093,2025-11-14,1,9095,0.01
687,C00024,P0104,2025-11-19,3,3266,0.28
688,C00025,P0024,2024-07-26,1,1856,0.05
689,C00025,P0109,2024-09-20,2,1820,0.08
690,C00025,P0116,2024-09-15,3,8497,0.07
691,C00025,P0074,2024-09-10,3,38139,0.28
692,C00025,P0028,2024-11-21,1,2009,0.05
693,C00025,P0058,2025-01-07,2,450,0.0
694,C00025,P0032,2025-01-22,1,1956,0.12
695,C00025,P0011,2025-02-22,1,7915,0.15
696,C00025,P0005,2025-03-18,2,8411,0.17
697,C00025,P0059,2025-04-05,3,2027,0.06
698,C00025,P0071,2025-06-11,1,30313,0.0
699,C00025,P0102,2025-06-19,3,7244,0.01
700,C00025,P0041,2025-06-26,2,3073,0.05
701,C00025,P0091,2025-06-18,2,4994,0.06
702,C00025,P0103,2025-06-18,1,2740,0.08
703,C00025,P0116,2025-06-23,3,8497,0.08
704,C00025,P0059,2025-07-09,1,2027,0.08
705,C00025,P0031,2025-08-22,3,28113,0.09
706,C00025,P0063,2025-08-01,3,3469,0.01
707,C00025,P0045,2025-10-27,2,3767,0.07
708,C00025,P0063,2025-10-14,3,3469,0.07
709,C00025,P0005,2025-12-16,3,8411,0.27
710,C00025,P0103,2025-12-23,2,2740,0.2
711,C00025,P0069,2026-02-18,1,5639,0.08
712,C00025,P0104,2026-02-22,1,3266,0.07
713,C00025,P0109,2026-02-26,2,1820,0.19
714,C00025,P0058,2026-02-16,2,450,0.01
715,C00025,P0036,2026-03-15,1,2526,0.03
716,C00025,P0025,2026-03-29,2,23637,0.01
717,C00026,P0018,2024-11-21,3,17921,0.05
718,C00026,P0100,2025-02-27,1,2523,0.05
719,C00026,P0098,2025-04-13,2,924,0.16
720,C00026,P0102,2025-05-31,2,7244,0.1
721,C00026,P0095,2025-08-07,3,5462,0.07
722,C00026,P0059,2025-09-15,2,2027,0.07
723,C00026,P0056,2025-09-23,2,33217,0.01
724,C00026,P0068,2025-10-21,3,40708,0.04
725,C00026,P0029,2025-10-30,1,38761,0.02
726,C00026,P0079,2026-01-27,1,4936,0.02
727,C00026,P0099,2026-01-16,3,1702,0.0
728,C00026,P0054,2026-02-09,2,1408,0.3
729,C00026,P0019,2026-02-18,1,4101,0.0
730,C00027,P0063,2024-06-24,1,3469,0.1
731,C00027,P0007,2024-07-11,2,16826,0.08
732,C00027,P0018,2024-07-14,3,17921,0.04
733,C00027,P0044,2024-07-05,3,1799,0.06
734,C00027,P0029,2024-08-18,3,38761,0.08
735,C00027,P0100,2024-09-21,1,2523,0.17
736,C00027,P0116,2024-09-12,1,8497,0.05
737,C00027,P0042,2024-10-07,1,1953,0.0
738,C00027,P0100,2024-10-10,3,2523,0.08
739,C00027,P0072,2024-10-28,3,42315,0.03
740,C00027,P0029,2024-10-18,3,38761,0.22
741,C00027,P0063,2024-11-28,2,3469,0.04
742,C00027,P0066,2024-11-05,2,2073,0.0
743,C00027,P0112,2024-12-17,2,9448,0.25
744,C00027,P0009,2024-12-12,1,2189,0.05
745,C00027,P0026,2024-12-17,1,1435,0.07
746,C00027,P0075,2025-01-25,2,3023,0.09
747,C00027,P0045,2025-02-05,3,3767,0.03
748,C00027,P0078,2025-02-18,2,30202,0.04
749,C00027,P0031,2025-02-23,2,28113,0.01
750,C00027,P0021,2025-02-22,2,22916,0.17
751,C00027,P0033,2025-02-13,1,1275,0.08
752,C00027,P0002,2025-02-11,1,1370,0.0
753,C00027,P0067,2025-03-22,1,2745,0.09
754,C00027,P0031,2025-03-18,1,28113,0.07
755,C00027,P0102,2025-03-26,3,7244,0.09
756,C00027,P0094,2025-04-08,2,8333,0.07
757,C00027,P0090,2025-04-24,3,1754,0.18
758,C00027,P0100,2025-05-17,2,2523,0.03
759,C00027,P0095,2025-05-30,2,5462,0.27
760,C00027,P0005,2025-06-26,2,8411,0.2
761,C00027,P0059,2025-06-05,3,2027,0.08
762,C00027,P0110,2025-06-28,2,2108,0.06
763,C00027,P0119,2025-06-12,2,45211,0.02
764,C00027,P0083,2025-06-30,3,3718,0.12
765,C00027,P0090,2025-07-08,3,1754,0.07
766,C00027,P0046,2025-07-09,2,37838,0.01
767,C00027,P0072,2025-07-31,2,42315,0.03
768,C00027,P0078,2025-08-19,2,30202,0.0
769,C00027,P0051,2025-08-24,1,1000,0.12
770,C00027,P0110,2025-08-11,1,2108,0.06
771,C00027,P0026,2025-08-18,2,1435,0.14
772,C00027,P0067,2025-09-13,1,2745,0.02
773,C00027,P0072,2025-09-21,2,42315,0.04
774,C00027,P0050,2025-09-08,1,14239,0.02
775,C00027,P0045,2025-09-02,2,3767,0.22
776,C00027,P0011,2025-10-06,1,7915,0.06
777,C00027,P0011,2025-10-23,3,7915,0.16
778,C00027,P0107,2025-11-06,1,4638,0.08
779,C00027,P0112,2025-11-11,1,9448,0.04
780,C00027,P0028,2025-11-29,1,2009,0.0
781,C00027,P0114,2025-12-01,3,856,0.02
782,C00027,P0081,2025-12-14,1,2835,0.05
783,C00027,P0028,2025-12-31,2,2009,0.08
784,C00027,P0015,2025-12-22,1,9498,0.07
785,C00027,P0045,2026-01-28,2,3767,0.09
786,C00027,P0050,2026-01-14,3,14239,0.01
787,C00027,P0116,2026-01-19,1,8497,0.18
788,C00027,P0051,2026-01-01,1,1000,0.09
789,C00027,P0060,2026-01-06,1,11069,0.09
790,C00027,P0099,2026-01-22,3,1702,0.06
791,C00027,P0098,2026-01-05,1,924,0.09
792,C00027,P0114,2026-02-16,1,856,0.09
793,C00027,P0083,2026-02-14,2,3718,0.08
794,C00027,P0001,2026-02-03,2,4758,0.06
795,C00027,P0063,2026-02-23,2,3469,0.03
796,C00027,P0012,2026-02-07,3,21340,0.1
797,C00027,P0063,2026-02-04,2,3469,0.01
798,C00027,P0086,2026-03-10,1,41602,0.02
799,C00027,P0037,2026-03-21,1,2576,0.02
800,C00027,P0068,2026-03-20,2,40708,0.08
801,C00027,P0112,2026-03-30,1,9448,0.02
802,C00027,P0066,2026-03-16,2,2073,0.18
803,C00028,P0036,2025-04-14,1,2526,0.22
804,C00028,P0001,2025-04-13,1,4758,0.01
805,C00028,P0095,2025-04-19,3,5462,0.0
806,C00028,P0109,2025-04-29,2,1820,0.23
807,C00028,P0105,2025-04-30,1,49247,0.04
808,C00028,P0045,2025-04-07,1,3767,0.02
809,C00028,P0081,2025-04-23,1,2835,0.03
810,C00028,P0019,2025-04-16,2,4101,0.22
811,C00028,P0036,2025-05-03,3,2526,0.06
812,C00028,P0109,2025-05-15,1,1820,0.03
813,C00028,P0035,2025-06-25,2,2894,0.01
814,C00028,P0003,2025-06-16,2,49187,0.24
815,C00028,P0047,2025-06-29,1,1018,0.24
816,C00028,P0089,2025-06-01,3,1912,0.29
817,C00028,P0116,2025-06-11,1,8497,0.08
818,C00028,P0052,2025-07-10,2,2681,0.02
819,C00028,P0030,2025-07-22,1,1840,0.05
820,C00028,P0082,2025-07-11,3,6509,0.01
821,C00028,P0107,2025-07-14,3,4638,0.1
822,C00028,P0089,2025-08-27,3,1912,0.16
823,C00028,P0089,2025-09-06,1,1912,0.03
824,C00028,P0083,2025-10-31,2,3718,0.24
825,C00028,P0113,2025-11-13,2,1249,0.02
826,C00028,P0070,2025-11-21,2,2480,0.07
827,C00028,P0034,2025-11-18,3,3950,0.04
828,C00028,P0073,2025-11-28,1,4368,0.02
829,C00028,P0009,2025-11-30,3,2189,0.15
830,C00028,P0025,2025-11-28,2,23637,0.08
831,C00028,P0119,2025-11-29,3,45211,0.08
832,C00028,P0055,2025-12-21,3,1930,0.1
833,C00028,P0015,2025-12-02,2,9498,0.24
834,C00028,P0090,2026-01-10,3,1754,0.07
835,C00028,P0065,2026-01-18,1,4389,0.09
836,C00028,P0035,2026-01-04,3,2894,0.06
837,C00028,P0092,2026-01-13,2,803,0.04
838,C00028,P0073,2026-01-31,2,4368,0.04
839,C00028,P0074,2026-01-12,1,38139,0.05
840,C00028,P0103,2026-02-25,2,2740,0.23
841,C00028,P0038,2026-02-15,2,3819,0.21
842,C00028,P0103,2026-02-24,3,2740,0.07
843,C00028,P0056,2026-02-24,1,33217,0.03
844,C00028,P0038,2026-02-07,1,3819,0.3
845,C00028,P0102,2026-02-18,2,7244,0.06
846,C00028,P0099,2026-03-22,1,1702,0.08
847,C00029,P0013,2025-01-03,3,10349,0.09
848,C00029,P0088,2025-02-22,3,35723,0.03
849,C00029,P0093,2025-02-06,1,9095,0.01
850,C00029,P0077,2025-03-10,1,17868,0.06
851,C00029,P0088,2025-04-30,2,35723,0.05
852,C00029,P0053,2025-04-20,1,11969,0.02
853,C00029,P0045,2025-05-20,2,3767,0.09
854,C00029,P0079,2025-05-06,3,4936,0.03
855,C00029,P0019,2025-05-12,3,4101,0.05
856,C00029,P0024,2025-06-27,3,1856,0.04
857,C00029,P0053,2025-06-01,2,11969,0.09
858,C00029,P0008,2025-06-10,1,1087,0.07
859,C00029,P0080,2025-08-16,3,2146,0.27
860,C00029,P0113,2025-08-04,3,1249,0.08
861,C00029,P0107,2025-09-24,2,4638,0.08
862,C00029,P0099,2025-10-16,3,1702,0.04
863,C00029,P0053,2025-10-30,2,11969,0.07
864,C00029,P0004,2025-10-06,3,16775,0.07
865,C00029,P0065,2025-10-29,1,4389,0.02
866,C00029,P0039,2025-11-09,3,4937,0.03
867,C00029,P0048,2025-12-02,1,2191,0.25
868,C00029,P0074,2025-12-24,1,38139,0.02
869,C00029,P0005,2026-02-18,3,8411,0.05
870,C00029,P0070,2026-02-25,3,2480,0.09
871,C00029,P0043,2026-02-14,2,1946,0.06
872,C00029,P0019,2026-02-20,2,4101,0.08
873,C00029,P0062,2026-03-28,2,2148,0.06
874,C00030,P0015,2024-02-14,1,9498,0.01
875,C00031,P0107,2024-09-14,2,4638,0.06
876,C00031,P0065,2024-10-08,2,4389,0.05
877,C00032,P0092,2025-07-26,1,803,0.24
878,C00032,P0016,2025-07-19,2,14117,0.09
879,C00032,P0032,2025-08-25,2,1956,0.09
880,C00032,P0014,2025-08-10,1,5630,0.08
881,C00032,P0105,2025-08-11,2,49247,0.01
882,C00032,P0079,2025-09-06,1,4936,0.09
883,C00032,P0088,2025-09-22,1,35723,0.01
884,C00032,P0045,2025-09-29,2,3767,0.02
885,C00032,P0041,2025-10-13,1,3073,0.07
886,C00032,P0060,2025-11-16,2,11069,0.04
887,C00032,P0103,2025-12-30,1,2740,0.04
888,C00032,P0087,2025-12-25,2,1522,0.09
889,C00032,P0082,2025-12-18,2,6509,0.05
890,C00033,P0068,2025-04-30,2,40708,0.09
891,C00033,P0112,2025-06-03,2,9448,0.05
892,C00033,P0045,2025-07-29,3,3767,0.05
893,C00033,P0009,2025-07-23,1,2189,0.08
894,C00033,P0090,2025-07-16,2,1754,0.06
895,C00033,P0026,2025-07-05,2,1435,0.05
896,C00033,P0074,2025-08-20,2,38139,0.05
897,C00033,P0021,2025-08-19,1,22916,0.05
898,C00033,P0020,2025-08-18,3,1264,0.06
899,C00033,P0061,2025-08-11,2,2770,0.0
900,C00033,P0083,2025-08-17,3,3718,0.1
901,C00033,P0027,2025-09-22,3,7517,0.1
902,C00033,P0053,2025-09-12,2,11969,0.29
903,C00033,P0108,2025-09-30,2,11701,0.03
904,C00033,P0071,2025-09-16,2,30313,0.02
905,C00033,P0070,2025-09-24,1,2480,0.06
906,C00033,P0014,2025-10-18,2,5630,0.06
907,C00033,P0070,2025-10-11,3,2480,0.02
908,C00033,P0115,2025-10-12,2,7554,0.09
909,C00033,P0077,2025-10-30,2,17868,0.07
910,C00033,P0111,2025-10-16,3,8250,0.07
911,C00033,P0120,2025-10-05,3,8402,0.07
912,C00033,P0092,2025-11-02,3,803,0.09
913,C00033,P0100,2025-11-23,1,2523,0.21
914,C00033,P0113,2025-11-20,3,1249,0.1
915,C00033,P0061,2025-11-18,2,2770,0.06
916,C00033,P0001,2025-12-20,1,4758,0.01
917,C00033,P0046,2025-12-18,2,37838,0.05
918,C00033,P0106,2025-12-17,1,1474,0.08
919,C00033,P0099,2025-12-11,3,1702,0.05
920,C00033,P0068,2026-01-13,3,40708,0.05
921,C00033,P0112,2026-01-05,2,9448,0.03
922,C00033,P0103,2026-01-04,2,2740,0.24
923,C00033,P0111,2026-02-27,2,8250,0.07
924,C00033,P0032,2026-03-23,1,1956,0.05
925,C00033,P0051,2026-03-23,1,1000,0.06
926,C00033,P0036,2026-03-12,2,2526,0.11
927,C00033,P0015,2026-03-20,2,9498,0.05
928,C00033,P0032,2026-03-04,2,1956,0.03
929,C00033,P0009,2026-03-26,1,2189,0.03
930,C00034,P0008,2024-03-30,2,1087,0.05
931,C00034,P0043,2024-03-05,3,1946,0.05
932,C00034,P0035,2024-04-29,2,2894,0.03
933,C00034,P0036,2024-04-26,1,2526,0.04
934,C00034,P0095,2024-04-15,2,5462,0.0
935,C00034,P0119,2024-05-01,2,45211,0.05
936,C00034,P0041,2024-05-10,2,3073,0.04
937,C00034,P0027,2024-05-03,3,7517,0.0
938,C00034,P0082,2024-06-01,3,6509,0.25
939,C00034,P0093,2024-06-14,3,9095,0.06
940,C00034,P0083,2024-06-26,1,3718,0.1
941,C00034,P0102,2024-06-09,1,7244,0.02
942,C00034,P0053,2024-06-07,3,11969,0.03
943,C00034,P0067,2024-07-18,2,2745,0.07
944,C00034,P0115,2024-08-07,1,7554,0.28
945,C00034,P0046,2024-09-30,1,37838,0.01
946,C00034,P0058,2024-09-01,2,450,0.1
947,C00034,P0030,2024-09-05,1,1840,0.1
948,C00034,P0089,2024-10-19,1,1912,0.07
949,C00034,P0005,2024-10-13,2,8411,0.02
950,C00034,P0077,2024-11-05,3,17868,0.08
951,C00034,P0085,2024-11-13,2,9976,0.07
952,C00034,P0119,2024-11-04,3,45211,0.05
953,C00034,P0096,2024-11-18,1,3723,0.05
954,C00034,P0113,2024-11-10,1,1249,0.03
955,C00034,P0064,2024-11-02,1,26494,0.09
956,C00034,P0101,2024-12-24,2,25363,0.26
957,C00034,P0046,2024-12-22,1,37838,0.08
958,C00034,P0090,2024-12-23,3,1754,0.04
959,C00034,P0120,2025-01-23,1,8402,0.09
960,C00034,P0023,2025-01-28,2,2907,0.26
961,C00034,P0045,2025-01-07,2,3767,0.19
962,C00034,P0119,2025-01-29,3,45211,0.0
963,C00034,P0027,2025-01-29,1,7517,0.09
964,C00034,P0076,2025-02-01,3,6650,0.06
965,C00034,P0117,2025-02-09,3,22643,0.01
966,C00034,P0035,2025-02-05,2,2894,0.17
967,C00034,P0086,2025-02-13,3,41602,0.24
968,C00034,P0057,2025-02-15,1,19313,0.15
969,C00034,P0050,2025-03-04,1,14239,0.07
970,C00034,P0062,2025-03-14,1,2148,0.05
971,C00034,P0087,2025-03-30,3,1522,0.06
972,C00034,P0060,2025-04-12,1,11069,0.01
973,C00034,P0105,2025-04-25,2,49247,0.12
974,C00034,P0099,2025-04-30,1,1702,0.1
975,C00034,P0115,2025-05-22,3,7554,0.14
976,C00034,P0040,2025-05-18,3,7539,0.17
977,C00034,P0028,2025-05-22,2,2009,0.06
978,C00034,P0079,2025-05-08,3,4936,0.24
979,C00034,P0047,2025-05-23,1,1018,0.07
980,C00034,P0010,2025-06-17,3,260,0.01
981,C00034,P0071,2025-06-21,3,30313,0.08
982,C00034,P0112,2025-06-02,3,9448,0.09
983,C00034,P0007,2025-06-01,3,16826,0.14
984,C00034,P0023,2025-08-22,3,2907,0.09
985,C00034,P0081,2025-08-26,3,2835,0.08
986,C00034,P0101,2025-08-19,3,25363,0.04
987,C00034,P0063,2025-09-04,3,3469,0.09
988,C00034,P0063,2025-09-08,1,3469,0.05
989,C00034,P0016,2025-10-28,2,14117,0.05
990,C00034,P0113,2025-10-02,1,1249,0.11
991,C00034,P0023,2025-10-31,3,2907,0.02
992,C00034,P0065,2025-10-07,3,4389,0.06
993,C00034,P0081,2025-11-18,1,2835,0.07
994,C00034,P0024,2025-11-08,2,1856,0.26
995,C00034,P0116,2025-11-24,3,8497,0.04
996,C00034,P0075,2025-12-25,2,3023,0.02
997,C00034,P0108,2025-12-20,3,11701,0.07
998,C00034,P0068,2026-01-15,1,40708,0.04
999,C00034,P0046,2026-01-17,1,37838,0.09
1000,C00034,P0061,2026-01-12,2,2770,0.01
1001,C00034,P0109,2026-01-25,2,1820,0.09
1002,C00034,P0091,2026-02-12,3,4994,0.02
1003,C00034,P0117,2026-02-02,3,22643,0.06
1004,C00034,P0074,2026-03-31,1,38139,0.28
1005,C00034,P0088,2026-03-01,3,35723,0.08
1006,C00034,P0100,2026-03-09,3,2523,0.01
1007,C00035,P0014,2025-05-31,2,5630,0.07
1008,C00036,P0025,2025-11-18,1,23637,0.04
1009,C00036,P0060,2025-11-16,2,11069,0.04
1010,C00036,P0119,2026-02-14,2,45211,0.05
1011,C00036,P0110,2026-02-02,3,2108,0.24
1012,C00036,P0029,2026-02-19,3,38761,0.16
1013,C00036,P0054,2026-03-06,1,1408,0.09
1014,C00037,P0019,2025-05-22,3,4101,0.08
1015,C00037,P0104,2025-05-03,2,3266,0.09
1016,C00037,P0026,2025-07-28,1,1435,0.0
1017,C00037,P0033,2025-07-18,1,1275,0.05
1018,C00037,P0047,2025-08-04,1,1018,0.1
1019,C00037,P0116,2025-09-28,2,8497,0.21
1020,C00037,P0087,2025-09-09,3,1522,0.27
1021,C00037,P0050,2025-10-13,1,14239,0.03
1022,C00037,P0085,2025-11-06,3,9976,0.28
1023,C00037,P0014,2025-11-11,3,5630,0.05
1024,C00037,P0110,2025-11-22,2,2108,0.26
1025,C00037,P0107,2025-11-17,2,4638,0.19
1026,C00037,P0117,2025-12-13,3,22643,0.18
1027,C00037,P0079,2026-01-17,3,4936,0.02
1028,C00037,P0071,2026-02-10,1,30313,0.08
1029,C00037,P0084,2026-02-06,2,4650,0.28
1030,C00037,P0115,2026-03-24,3,7554,0.22
1031,C00037,P0115,2026-03-06,1,7554,0.01
1032,C00037,P0117,2026-03-28,2,22643,0.02
1033,C00040,P0046,2025-12-24,3,37838,0.09
1034,C00040,P0115,2025-12-02,1,7554,0.01
1035,C00041,P0034,2025-07-26,3,3950,0.02
1036,C00041,P0054,2025-08-25,2,1408,0.05
1037,C00041,P0075,2025-08-01,1,3023,0.06
1038,C00041,P0074,2025-08-15,3,38139,0.1
1039,C00041,P0036,2025-08-13,3,2526,0.08
1040,C00041,P0001,2025-08-25,1,4758,0.01
1041,C00041,P0023,2025-09-13,2,2907,0.01
1042,C00041,P0026,2025-09-15,2,1435,0.18
1043,C00041,P0011,2025-09-21,2,7915,0.21
1044,C00041,P0110,2025-10-11,1,2108,0.07
1045,C00041,P0038,2025-10-06,1,3819,0.18
1046,C00041,P0004,2025-10-31,1,16775,0.03
1047,C00041,P0038,2025-11-14,2,3819,0.25
1048,C00041,P0031,2025-11-25,2,28113,0.01
1049,C00041,P0065,2025-11-02,1,4389,0.03
1050,C00041,P0034,2025-11-30,1,3950,0.25
1051,C00041,P0101,2025-11-27,3,25363,0.0
1052,C00041,P0061,2025-12-24,2,2770,0.01
1053,C00041,P0026,2025-12-08,1,1435,0.09
1054,C00041,P0116,2025-12-14,1,8497,0.01
1055,C00041,P0061,2025-12-06,1,2770,0.03
1056,C00041,P0039,2025-12-20,3,4937,0.01
1057,C00041,P0087,2025-12-01,2,1522,0.05
1058,C00041,P0117,2025-12-28,3,22643,0.22
1059,C00041,P0065,2026-02-20,3,4389,0.12
1060,C00041,P0055,2026-02-25,2,1930,0.17
1061,C00041,P0065,2026-02-01,2,4389,0.26
1062,C00041,P0006,2026-02-09,1,2561,0.01
1063,C00041,P0039,2026-03-25,1,4937,0.01
1064,C00041,P0107,2026-03-14,1,4638,0.02
1065,C00042,P0108,2025-08-03,3,11701,0.18
1066,C00044,P0089,2025-06-25,3,1912,0.07
1067,C00044,P0027,2025-06-26,2,7517,0.08
1068,C00044,P0040,2025-08-07,2,7539,0.05
1069,C00044,P0021,2025-08-01,3,22916,0.03
1070,C00044,P0077,2025-09-30,2,17868,0.1
1071,C00044,P0117,2025-10-13,3,22643,0.08
1072,C00044,P0058,2025-12-23,2,450,0.07
